;Date Time Fetched;Traveler ID;Project UUID;Project Id;Short Name;Items to inspect;Inspection Notes;Imageset Count;Batch Count;Audit Batch Count;Image Count;Record Count;State;Export States;Export State Diffs
76;2020-09-04 14:48:25;20-0173;4935C403-B552-4412-950F-8F5223F5A09B;4154;France, Saône-et-Loire—Parish and Civil Registration, 1530–1930;{color:red}{color};{color:red}{color};4;3415;161;3680;0;READY_FOR_WORK;\\IN_PROGRESS: 3254\\NA_AUDIT: 161\\NA_BLOCKED: 426;
77;2020-09-04 13:15:25;17-1139;7A3C1BAD-B2B5-41AE-A78F-BD74ECF3B3A7;3788;Germany, Sachsen—Church Records, 1500–1984;{color:red}{color};{color:red}{color};128;13489;645;13704;0;READY_FOR_WORK;\\IN_PROGRESS: 12844\\NA_AUDIT: 645\\NA_BLOCKED: 860;
78;2020-09-04 12:29:22;15-1185;844353FC-E76A-4B7C-A274-F34A360F0BF1;4342;Germany, Westfalen, Minden—Vital Records, 1774–1900 \[Part C\];{color:red}{color};{color:red}{color};1;191;9;770;0;READY_FOR_WORK;\\IN_PROGRESS: 182\\NA_AUDIT: 9\\NA_BLOCKED: 588;
79;2020-09-04 11:56:12;09-0541;B907B9AE-75A7-481A-B5D3-43B7DBB02C53;2424;Hungary—Jewish Vital Registers, 1800–1945 \[Part C\];{color:red}{color};{color:red}{color};10;4241;201;5872;0;READY_FOR_WORK;\\IN_PROGRESS: 4815\\NA_AUDIT: 235\\NA_BLOCKED: 1057;
80;2020-09-04 12:47:47;16-0842;A6AD4ECE-A177-4619-8DE1-A8BB7E34D5F5;3250;Italia (Antenati Italiani), Agrigento—Stato Civile, 1820–1865 \[Parte C\];{color:red}{color};{color:red}{color};413;6334;301;1054647;0;READY_FOR_WORK;\\IN_PROGRESS: 24045\\NA_AUDIT: 1203\\NA_BLOCKED: 402999;
81;2020-09-04 13:52:24;18-1557;EB4D667A-9CEB-4820-B957-E9737D5CD24C;3336;Italy (Antenati Italiani), Messina—Civil Registration, 1820–1865 \[Part A\];{color:red}{color};{color:red}{color};250;2601;124;655214;0;READY_FOR_WORK;\\IN_PROGRESS: 11305\\NA_AUDIT: 567\\NA_BLOCKED: 1510;
82;2020-09-04 14:23:06;19-1096;F0C6014E-3224-4FC6-ADB7-FD4C10EE6E7E;4477;Italy (Italian Ancestors), Avellino—Civil Registration, 1866–1940 \[Part 2N\];{color:red}{color};{color:red}{color};200;103;6;13892;0;READY_FOR_WORK;\\IN_PROGRESS: 374\\NA_AUDIT: 22\\NA_BLOCKED: 81;\\IN_PROGRESS: 45\\NA_AUDIT: 6\\NA_BLOCKED: 13
83;2020-09-04 14:23:35;19-1100;8C6B4B27-B297-48F3-B421-0782811F823A;3573;Italy (Italian Ancestors), Brescia—Civil Registration, 1806–1919;{color:red}{color};{color:red}{color};500;6243;291;35604;0;READY_FOR_WORK;\\IN_PROGRESS: 34157\\NA_AUDIT: 1682\\NA_BLOCKED: 1447;
84;2020-09-04 14:09:03;19-0548;C64464DA-7ACB-4A52-9241-F4F1892B9265;4344;Italy (Italian Ancestors), Campobasso—Civil Registration, 1809–1911;{color:red}{color};{color:red}{color};1;165;8;896;0;READY_FOR_WORK;\\IN_PROGRESS: 627\\NA_AUDIT: 32\\NA_BLOCKED: 269;
85;2020-09-04 14:23:44;19-1101;5E56BBD2-42E6-4957-8C9F-FCEE6664A73D;4049;Italy (Italian Ancestors), Chieti—Civil Registration, 1866–1930 \[Part A\];{color:red}{color};{color:red}{color};200;3890;181;20573;0;READY_FOR_WORK;\\IN_PROGRESS: 18122\\NA_AUDIT: 881\\NA_BLOCKED: 2451;
86;2020-09-04 12:20:45;14-0806;F2D0E771-B214-4F60-B186-FB772A7E4D9D;3878;Italy (Italian Ancestors), Genova—Civil Registration, 1875–1899 \[Part C\];{color:red}{color};{color:red}{color};31;2308;107;10677;0;READY_FOR_WORK;\\IN_PROGRESS: 10633\\NA_AUDIT: 518\\NA_BLOCKED: 44;
87;2020-09-04 14:07:28;19-0416;274D5347-28E1-42A9-B89E-0AF87F63EEA4;4476;Italy (Italian Ancestors), Lecce—Civil Registration, 1901–1941 \[Part B\];{color:red}{color};{color:red}{color};199;240;13;18752;0;READY_FOR_WORK;\\IN_PROGRESS: 450\\NA_AUDIT: 26\\NA_BLOCKED: 133;\\IN_PROGRESS: 232\\NA_AUDIT: 14\\NA_BLOCKED: 67
88;2020-09-04 14:55:20;20-0561;20A46A25-2B1B-4150-AD83-2D25F8B0C02F;4212;Italy (Italian Ancestors), Napoli, Napoli—Civil Registration, 1809–1865 \[Part A\];{color:red}{color};{color:red}{color};500;5730;271;322063;0;READY_FOR_WORK;\\IN_PROGRESS: 19804\\NA_AUDIT: 982\\NA_BLOCKED: 1092;
89;2020-09-04 14:24:31;19-1120;F4476D0D-F010-4918-8815-819F313A13D7;4222;Italy (Italian Ancestors), Palermo—Civil Registration, 1874–1890 \[Part B\];{color:red}{color};{color:red}{color};200;1896;90;67633;0;READY_FOR_WORK;\\IN_PROGRESS: 4105\\NA_AUDIT: 206\\NA_BLOCKED: 325;
90;2020-09-04 12:34:07;15-1580;031F6116-11A5-4428-A0E1-3AB9A772EDB9;4271;Italy (Italian Ancestors), Pescara—Civil Registration, 1809–1865 \[Part A\];{color:red}{color};{color:red}{color};300;906;44;312177;0;READY_FOR_WORK;\\IN_PROGRESS: 1708\\NA_AUDIT: 88\\NA_BLOCKED: 4490;\\IN_PROGRESS: 368\\NA_AUDIT: 18\\NA_BLOCKED: 1442
91;2020-09-04 12:39:28;16-0409;84306AD2-357A-4267-8ECA-C7D069DC91D1;3636;Italy (Italian Ancestors), Potenza—Civil Registration, 1809–1865 \[Part H\];{color:red}{color};{color:red}{color};150;2190;102;345780;0;READY_FOR_WORK;\\IN_PROGRESS: 12034\\NA_AUDIT: 585\\NA_BLOCKED: 7257;
92;2020-09-04 13:24:06;18-0247;093545E7-2C9F-4552-B936-4522EAA8FA49;3539;Italy (Italian Ancestors), Salerno—Civil Registration, 1809–1946 \[Part D\];{color:red}{color};{color:red}{color};500;14866;689;88110;0;READY_FOR_WORK;\\IN_PROGRESS: 83480\\NA_AUDIT: 4052\\NA_BLOCKED: 4708;
93;2020-09-04 14:07:17;19-0414;A1F74F7A-0061-4A92-B3D3-871AB68094E9;3541;Italy (Italian Ancestors), Teramo—Civil Registration, 1809–1936 \[Part A\];{color:red}{color};{color:red}{color};500;24903;1176;459081;0;READY_FOR_WORK;\\IN_PROGRESS: 117475\\NA_AUDIT: 5820\\NA_BLOCKED: 199714;\\IN_PROGRESS: 36819\\NA_AUDIT: 1806\\NA_BLOCKED: 64849
94;2020-09-04 15:09:00;20-0792;7E172D67-FC82-4CCA-91B0-607376DAD896;4406;Liberia—2008 Census \[Part A\];{color:red}{color};{color:red}{color};491;138590;6580;135616;0;READY_FOR_WORK;\\IN_PROGRESS: 132010\\NA_AUDIT: 6580\\NA_BLOCKED: 3606;
95;2020-09-04 12:13:14;13-1070;414D24FF-9D4E-4F52-8648-CA475FAB7EB6;2633;Magyarország, Budapest—Polgári anyakönyvek, I–XIII. Kerület, 1895–1973 \[Rész B\];{color:red}{color};{color:red}{color};130;32088;1527;93354;0;READY_FOR_WORK;\\IN_PROGRESS: 91526\\NA_AUDIT: 4571\\NA_BLOCKED: 1828;
96;2020-09-04 12:22:32;14-1312;5E141F54-6670-4831-BE95-01F60DEA1723;2116;Magyarország, Bács-Kiskun— Polgári anyakönyvek, 1895–1973 \[A rész\];{color:red}{color};{color:red}{color};100;8729;404;76364;0;READY_FOR_WORK;\\IN_PROGRESS: 74478\\NA_AUDIT: 3609\\NA_BLOCKED: 1886;
97;2020-09-04 12:38:17;16-0264;6B99EB26-B901-41B4-844F-F3C679C59A08;4335;Mexico, Sinaloa—Civil Registration, 1861–1929 \[Part L\];{color:red}{color};{color:red}{color};300;5278;254;250753;0;READY_FOR_WORK;\\IN_PROGRESS: 15029\\NA_AUDIT: 760\\NA_BLOCKED: 5290;\\IN_PROGRESS: 10617\\NA_AUDIT: 532\\NA_BLOCKED: 3801
98;2020-09-04 12:15:58;13-1290;75F7C144-AA0D-4C18-BD81-96ACF112292B;4280;Nicaragua—Civil Registration, 1809–2013 \[Part G\];{color:red}misAssignedDGS count: 7\\imagesets not assigned count: 7\\{color};{color:red}[75F7C144-AA0D-4C18-BD81-96ACF112292B]{color};194;21245;1009;62533;0;READY_FOR_WORK;\\IN_PROGRESS: 60388\\NA_AUDIT: 3006\\NA_BLOCKED: 2145;
99;2020-09-04 12:16:08;13-1290;09919A22-1B00-4A1F-9911-A082FA04F1ED;4303;Nicaragua—Civil Registration, 1809–2013 \[Part H\];{color:red}misAssignedDGS count: 5\\imagesets not assigned count: 5\\{color};{color:red}[09919A22-1B00-4A1F-9911-A082FA04F1ED]{color};170;14088;665;41149;0;READY_FOR_WORK;\\IN_PROGRESS: 40081\\NA_AUDIT: 1987\\NA_BLOCKED: 1068;
100;2020-09-04 14:25:35;19-1195;429EF6D7-A587-433A-A1EB-61619AFFCAEB;4483;Peru, Huanuco—Civil Registration, 1888–1998 \[Part K\];{color:red}{color};{color:red}{color};8;589;28;2327;0;READY_FOR_WORK;\\IN_PROGRESS: 2239\\NA_AUDIT: 112\\NA_BLOCKED: 88;
101;2020-09-04 15:16:17;20-0899;0A9A8511-CA7F-42FC-ACD5-D3824F0D5F8F;4410;Peru, Pasco, Province of Daniel Carrión—Civil Registration, 1931–1996 \[Part A\];{color:red}{color};{color:red}{color};136;4162;196;28011;0;READY_FOR_WORK;\\IN_PROGRESS: 15731\\NA_AUDIT: 777\\NA_BLOCKED: 3881;\\IN_PROGRESS: -8069\\NA_AUDIT: -403\\NA_BLOCKED: -1942
102;2020-09-04 15:16:30;20-0899;5BDFB68C-4379-4E2C-9933-7187B6B588BD;4428;Peru, Pasco, Province of Daniel Carrión—Civil Registration, 1931–1996 \[Part B\];{color:red}{color};{color:red}{color};143;5152;246;23492;0;READY_FOR_WORK;\\IN_PROGRESS: 19393\\NA_AUDIT: 976\\NA_BLOCKED: 4099;
103;2020-09-04 15:16:43;20-0899;971BACA9-D1CB-4707-A163-33185E7BBBC7;4502;Peru, Pasco, Province of Pasco—Civil Registration, 1931–1996 \[Part A\];{color:red}{color};{color:red}{color};159;7612;361;32970;0;READY_FOR_WORK;\\IN_PROGRESS: 28714\\NA_AUDIT: 1435\\NA_BLOCKED: 4256;
104;2020-09-04 15:16:55;20-0899;E32264BD-1543-448F-8880-4FE831D860E7;4485;Peru, Pasco—Civil Registration, 1931–1996 \[Part A\];{color:red}{color};{color:red}{color};15;747;35;2969;0;READY_FOR_WORK;\\IN_PROGRESS: 2828\\NA_AUDIT: 137\\NA_BLOCKED: 141;
105;2020-09-04 13:55:51;18-1931;FA4D1A68-A6E3-40E4-AE73-C16C21AB5394;4182;Philippines—Marriage Records, 1945–1987 \[Part F\];{color:red}misAssignedDGS count: 161\\imagesets not assigned count: 161\\{color};{color:red}[FA4D1A68-A6E3-40E4-AE73-C16C21AB5394]{color};161;108332;5152;328712;0;READY_FOR_WORK;\\IN_PROGRESS: 293509\\NA_AUDIT: 14650\\NA_BLOCKED: 35203;
106;2020-09-04 13:57:05;18-1931;F8104682-195C-451C-A58F-D6B6EA3CBBEB;4488;Philippines—Marriage Records, 1945–1987 \[Part J\];{color:red}misAssignedDGS count: 170\\imagesets not assigned count: 170\\{color};{color:red}[F8104682-195C-451C-A58F-D6B6EA3CBBEB]{color};170;90613;4314;386449;0;READY_FOR_WORK;\\IN_PROGRESS: 344899\\NA_AUDIT: 17248\\NA_BLOCKED: 41550;
107;2020-09-04 15:04:38;20-0669;C185A3C6-7E09-40AB-8517-76981FBA8613;4462;Philippines—Marriage Records, 1960–1987 \[Part D\];{color:red}{color};{color:red}{color};300;154890;7366;637244;0;READY_FOR_WORK;\\IN_PROGRESS: 589551\\NA_AUDIT: 29434\\NA_BLOCKED: 47693;\\IN_PROGRESS: 1751\\NA_AUDIT: 88\\NA_BLOCKED: 157
108;2020-09-04 12:08:50;13-0222;FBA9AF4D-564B-4FB8-994D-2F15DC937E1C;2637;Schweiz, Freiburg—1842 Volkszählungslisten;{color:red}{color};{color:red}{color};8;2729;131;2851;0;READY_FOR_WORK;\\IN_PROGRESS: 2601\\NA_AUDIT: 131\\NA_BLOCKED: 250;
109;2020-09-04 12:11:04;13-0706;62D382F7-AA77-4C1E-A532-D17E8BC6C65B;4028;Slovenia, Ljubljana—Funeral Accounts, 1937–1970 \[Part 9\];{color:red}{color};{color:red}{color};4;547;26;4227;0;READY_FOR_WORK;\\IN_PROGRESS: 3121\\NA_AUDIT: 156\\NA_BLOCKED: 1106;
110;2020-09-04 14:55:57;20-0564;D04DCD65-C972-4A69-89CF-45BA3EC0ADB8;4189;South Africa—Church of the Province of South Africa, Parish Registers, 1801–2004;{color:red}{color};{color:red}{color};72;28043;1331;28534;0;READY_FOR_WORK;\\IN_PROGRESS: 26712\\NA_AUDIT: 1331\\NA_BLOCKED: 1822;
111;2020-09-04 14:44:23;19-1863;1003B31B-A6EE-40EA-9A90-18DE4A70F11B;4235;South Africa—Church of the Province of South Africa, Parish Registers, 1801–2004 \[Part C\];{color:red}{color};{color:red}{color};200;20543;974;19618;0;READY_FOR_WORK;\\IN_PROGRESS: 19569\\NA_AUDIT: 974\\NA_BLOCKED: 49;
112;2020-09-04 14:44:32;19-1863;1B9EBDD8-ADF4-482B-9C39-E23A8AF7EE2B;4313;South Africa—Church of the Province of South Africa, Parish Registers, 1801–2004 \[Part D\];{color:red}{color};{color:red}{color};200;15214;712;16682;0;READY_FOR_WORK;\\IN_PROGRESS: 16568\\NA_AUDIT: 807\\NA_BLOCKED: 114;
113;2020-09-04 12:45:48;16-0625;7908C22E-6ED9-421B-9916-79A3A154B6DC;3776;South Africa—Dutch Reformed Marriage Records, 1748–1956 \[Part C\];{color:red}{color};{color:red}{color};2;210;10;208;0;READY_FOR_WORK;\\IN_PROGRESS: 200\\NA_AUDIT: 10\\NA_BLOCKED: 8;
114;2020-09-04 13:46:52;18-1322;94B162C1-EC40-4D25-BDEA-AD0F177836EE;4498;South Africa—Marriage Records, 1840–1973 \[Part D\];{color:red}{color};{color:red}{color};1;17;1;805;0;READY_FOR_WORK;\\IN_PROGRESS: 62\\NA_AUDIT: 4\\NA_BLOCKED: 743;
115;2020-09-04 14:09:41;19-0560;7032E6E3-86C8-4E52-8A8E-B5E34DC956F3;3819;Spain, Gerona (Catalan)—Various Records, 1761–1939;{color:red}{color};{color:red}{color};43;6695;315;21662;0;READY_FOR_WORK;\\IN_PROGRESS: 20857\\NA_AUDIT: 1032\\NA_BLOCKED: 805;
116;2020-09-04 14:09:52;19-0560;A2DBE574-4366-44DE-892C-663D092F717B;3795;Spain, Gerona—Census Part 5, 1804–1945;{color:red}{color};{color:red}{color};6;663;32;1219;0;READY_FOR_WORK;\\IN_PROGRESS: 631\\NA_AUDIT: 32;
117;2020-09-04 14:10:02;19-0560;966CB5B4-1C02-4236-9FB4-40E5B8050E0F;3533;Spain, Gerona—Census, 1834–1942 \[Part 4\];{color:red}misAssignedDGS count: 33\\imagesets not assigned count: 33\\{color};{color:red}[966CB5B4-1C02-4236-9FB4-40E5B8050E0F]{color};60;9628;452;9713;0;READY_FOR_WORK;\\IN_PROGRESS: 9176\\NA_AUDIT: 452\\NA_BLOCKED: 537;
118;2020-09-04 14:10:10;19-0560;9324C708-A489-4FFD-8890-6C9CB3E3B275;3629;Spain, Gerona—Census, 1869–1919 \[Part 3\];{color:red}misAssignedDGS count: 19\\imagesets not assigned count: 19\\{color};{color:red}[9324C708-A489-4FFD-8890-6C9CB3E3B275]{color};67;3055;143;4545;0;READY_FOR_WORK;\\IN_PROGRESS: 2915\\NA_AUDIT: 144\\NA_BLOCKED: 1630;
119;2020-09-04 14:11:07;19-0560;1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A;3425;Spain, Province of Gerona—Census Part 2, 1818–1953;{color:red}{color};{color:red}{color};71;19946;944;20445;0;READY_FOR_WORK;\\IN_PROGRESS: 19002\\NA_AUDIT: 944\\NA_BLOCKED: 1443;
120;2020-09-04 14:11:26;19-0560;26E79F08-55E2-46C0-B110-F9DDD3576D0F;3798;Spain, Province of Gerona—Electoral Census Part 4, 1903–1936;{color:red}{color};{color:red}{color};7;7402;353;9275;0;READY_FOR_WORK;\\IN_PROGRESS: 7049\\NA_AUDIT: 353\\NA_BLOCKED: 2226;
121;2020-09-04 12:09:15;13-0225;8599B423-237C-4982-B5FB-8759B3E6CE5D;3087;Suisse, Fribourg—Recensement de 1811;{color:red}{color};{color:red}{color};6;2049;99;2387;0;READY_FOR_WORK;\\IN_PROGRESS: 1950\\NA_AUDIT: 99\\NA_BLOCKED: 437;
122;2020-09-04 12:08:59;13-0223;E9C8285D-4056-43D3-9ECF-FFA84D57EA36;2158;Suisse, Fribourg—Recensement de 1845;{color:red}{color};{color:red}{color};6;2950;141;3062;0;READY_FOR_WORK;\\IN_PROGRESS: 2865\\NA_AUDIT: 145\\NA_BLOCKED: 197;
123;2020-09-04 12:28:29;15-1110;BA06AB4F-523A-4365-9DDB-F4867B4F30C7;3790;Sverige, Örebro—Kyrkoböcker, 1650–1860 \[Del 10E\];{color:red}{color};{color:red}{color};1;236;11;930;0;READY_FOR_WORK;\\IN_PROGRESS: 898\\NA_AUDIT: 44\\NA_BLOCKED: 32;
124;2020-09-04 12:03:36;12-0388;0F690394-A986-4413-B6DA-E1729FC9500C;4039;Sweden, Jämtland—Church Records, 1642–1860;{color:red}{color};{color:red}{color};8;5041;240;6178;0;READY_FOR_WORK;\\IN_PROGRESS: 5192\\NA_AUDIT: 259\\NA_BLOCKED: 986;
125;2020-09-04 12:03:28;12-0386;66238CDE-E836-450D-B108-65F101778EE1;3907;Sweden, Norrbotten—Church Records, 1658–1860 \[Part B\];{color:red}{color};{color:red}{color};1;429;21;1039;0;READY_FOR_WORK;\\IN_PROGRESS: 408\\NA_AUDIT: 21\\NA_BLOCKED: 687;
126;2020-09-04 12:56:10;16-1448;DD47D587-83F7-45C3-9B55-A8782CC300AA;4026;Sweden, Stockholm City—Index to Church Records, 1546–1927 \[Part 8\];{color:red}{color};{color:red}{color};26;9774;465;9629;0;READY_FOR_WORK;\\IN_PROGRESS: 9309\\NA_AUDIT: 465\\NA_BLOCKED: 320;
127;2020-09-04 12:08:33;13-0220;748324FB-EDB5-4874-83FC-61C1046FD370;2800;Switzerland, Fribourg—1836 Census;{color:red}{color};{color:red}{color};8;2372;112;2382;0;READY_FOR_WORK;\\IN_PROGRESS: 2261\\NA_AUDIT: 112\\NA_BLOCKED: 121;
128;2020-09-04 12:08:42;13-0221;FB6E2F37-F796-4EE8-9C54-3F3339389990;4075;Switzerland, Fribourg—1839 Census;{color:red}{color};{color:red}{color};8;2537;122;2552;0;READY_FOR_WORK;\\IN_PROGRESS: 2415\\NA_AUDIT: 122\\NA_BLOCKED: 137;
129;2020-09-04 12:18:54;14-0365;6875565E-C799-4226-A7F0-9FC57572BB90;3283;Switzerland, Fribourg—1880 Census \[Part C\];{color:red}misAssignedDGS count: 8\\{color};{color:red}[6875565E-C799-4226-A7F0-9FC57572BB90]{color};11;2802;132;6050;0;READY_FOR_WORK;\\IN_PROGRESS: 2670\\NA_AUDIT: 132\\NA_BLOCKED: 3380;
130;2020-09-04 14:16:03;19-0756;C6416EE9-A9A1-484E-9998-2682E285A5AF;3412;Switzerland, Ticino—1808 Census;{color:red}{color};{color:red}{color};1;512;24;512;0;READY_FOR_WORK;\\IN_PROGRESS: 488\\NA_AUDIT: 24\\NA_BLOCKED: 24;
131;2020-09-04 14:16:11;19-0757;CA7AB70E-6B04-4092-85A6-0BC35306A362;3524;Switzerland, Ticino—1837 Census;{color:red}{color};{color:red}{color};1;341;16;339;0;READY_FOR_WORK;\\IN_PROGRESS: 325\\NA_AUDIT: 16\\NA_BLOCKED: 14;
132;2020-09-04 14:03:55;19-0306;280106A2-5BD1-4437-8C69-BBEB5212C4B4;4325;UK, England, Gloucestershire—Nonconformist Church Records, 1642–1996 \[Part B\];{color:red}{color};{color:red}{color};20;14950;713;17914;0;READY_FOR_WORK;\\IN_PROGRESS: 14248\\NA_AUDIT: 714\\NA_BLOCKED: 3666;
133;2020-09-04 14:46:43;20-0012;3A4834BB-95A9-47BB-BB07-610ED73C215A;4471;UK, England, Lancashire—Nonconformist Church Records, 1647–1996 \[Part B\];{color:red}misAssignedDGS count: 1\\imagesets not assigned count: 1\\{color};{color:red}[3A4834BB-95A9-47BB-BB07-610ED73C215A]{color};164;84257;4015;118562;0;READY_FOR_WORK;\\IN_PROGRESS: 80246\\NA_AUDIT: 4016\\NA_BLOCKED: 24622;\\IN_PROGRESS: 58768\\NA_AUDIT: 2940\\NA_BLOCKED: 17752
134;2020-09-04 14:47:57;20-0093;83DE46B3-042C-47DB-B625-02FAF2CD7365;4363;UK, England, Middlesex—Parish Registers, 1539–1988;{color:red}misAssignedDGS count: 3\\imagesets not assigned count: 3\\{color};{color:red}[83DE46B3-042C-47DB-B625-02FAF2CD7365]{color};217;123721;5888;127916;0;READY_FOR_WORK;\\IN_PROGRESS: 117833\\NA_AUDIT: 5888\\NA_BLOCKED: 10083;
135;2020-09-04 14:04:06;19-0307;52DB05D7-781C-4934-9589-7D2B937516F8;4495;UK, England, Northumberland—Nonconformist Church Records, 1613–1920 \[Part B\];{color:red}misAssignedDGS count: 3\\{color};{color:red}[52DB05D7-781C-4934-9589-7D2B937516F8]{color};113;7638;365;64900;0;READY_FOR_WORK;\\IN_PROGRESS: 9595\\NA_AUDIT: 482\\NA_BLOCKED: 4140;\\IN_PROGRESS: 5666\\NA_AUDIT: 282\\NA_BLOCKED: 1757
136;2020-09-04 14:52:37;20-0526;ABCA39BF-3E65-455D-AEDC-8F40BFC0D3E3;4445;US, Arizona, Apache County—Voting Records, 1882–1920;{color:red}{color};{color:red}{color};3;1770;84;2746;0;READY_FOR_WORK;\\IN_PROGRESS: 1686\\NA_AUDIT: 84\\NA_BLOCKED: 1060;
137;2020-09-04 14:52:55;20-0527;0199A0A4-BEF9-4AB1-BF1A-2486024C7EDF;4491;US, Arizona, Cochise County—Voting Records, 1882–1932 \[Part B\];{color:red}{color};{color:red}{color};1;86;4;1301;0;READY_FOR_WORK;\\IN_PROGRESS: 82\\NA_AUDIT: 4\\NA_BLOCKED: 1219;
138;2020-09-04 14:54:08;20-0536;11E382FC-B499-417B-9242-4A74329A6A35;4474;US, Arizona, Pinal County—Voting Records, 1876–1920;{color:red}{color};{color:red}{color};3;1851;88;2687;0;READY_FOR_WORK;\\IN_PROGRESS: 1763\\NA_AUDIT: 88\\NA_BLOCKED: 924;
139;2020-09-04 14:54:17;20-0538;7209E8C0-1950-444E-B70C-E3E4178213B7;4492;US, Arizona, Yavapai County—Voting Records, 1875–1932 \[Part B\];{color:red}{color};{color:red}{color};1;16;1;1580;0;READY_FOR_WORK;\\IN_PROGRESS: 15\\NA_AUDIT: 1\\NA_BLOCKED: 1565;
140;2020-09-04 15:23:43;20-1027;9EF2A694-BAFC-4986-ADD2-8F9BEF56CB00;4487;US, Arizona—Military Discharge Records, 1918–1989;{color:red}{color};{color:red}{color};8;1809;84;7480;0;READY_FOR_WORK;\\IN_PROGRESS: 2868\\NA_AUDIT: 139\\NA_BLOCKED: 2663;\\IN_PROGRESS: 350\\NA_AUDIT: 16\\NA_BLOCKED: 554
141;2020-09-04 15:24:03;20-1040;F7FACC77-81C2-4C4D-86DE-DC305E024E9D;4490;US, Colorado—Military Discharge Records, 1919–1972;{color:red}{color};{color:red}{color};9;646;30;5664;0;READY_FOR_WORK;\\IN_PROGRESS: 3057\\NA_AUDIT: 150\\NA_BLOCKED: 2607;
142;2020-09-04 15:20:27;20-0937;BF24B8D8-C6C3-4856-B86C-6D77E5EC5845;4446;US, Hawaii, Honolulu—Voter Registration Applications, 1920–1966 \[Part B\];{color:red}{color};{color:red}{color};15;10116;482;44536;0;READY_FOR_WORK;\\IN_PROGRESS: 38385\\NA_AUDIT: 1913\\NA_BLOCKED: 798;
143;2020-09-04 14:43:55;19-1838;80D215B6-708F-470C-868D-19575420F361;3845;US, Hawaii—Chinese Immigration Labor Permit Records, 1893–1898;{color:red}{color};{color:red}{color};6;723;33;7673;102;READY_FOR_WORK;ACCEPTED: 5\\IN_PROGRESS: 7405\\NA_AUDIT: 358\\NA_BLOCKED: 263;
144;2020-09-04 13:47:50;18-1338;F2FC01D6-3EDE-4FDD-A82A-6100829E47B3;4482;US, Hawaii—Circuit Court Divorce Records, 1849–1915 \[Part B\];{color:red}{color};{color:red}{color};1;153;7;1584;0;READY_FOR_WORK;\\IN_PROGRESS: 1456\\NA_AUDIT: 70\\NA_BLOCKED: 128;
145;2020-09-04 14:30:02;19-1359;466E2C33-1A63-4967-8C87-74DCFE12AA15;3639;US, Hawaii—Probate Packet Records, 1814–1917;{color:red}{color};{color:red}{color};140;8686;408;185579;0;READY_FOR_WORK;\\IN_PROGRESS: 80861\\NA_AUDIT: 3991\\NA_BLOCKED: 145238;\\IN_PROGRESS: 2119\\NA_AUDIT: 100\\NA_BLOCKED: 2
146;2020-09-04 13:58:50;19-0198;EE995728-F033-4E4E-AE58-43E8753715C4;4464;US, Indiana, Crawford—County Marriages, 1811–2007;{color:red}{color};{color:red}{color};10;2220;105;7273;0;READY_FOR_WORK;\\IN_PROGRESS: 6334\\NA_AUDIT: 315\\NA_BLOCKED: 939;
147;2020-09-04 13:59:08;19-0198;0488B0E6-1393-4E3C-AD95-16510CD7767D;4466;US, Indiana, Elkhart—County Marriages, 1811–2007;{color:red}{color};{color:red}{color};9;2240;105;12940;0;READY_FOR_WORK;\\IN_PROGRESS: 6392\\NA_AUDIT: 315\\NA_BLOCKED: 6548;
148;2020-09-04 13:59:49;19-0198;0CA5D712-0439-4E99-8011-93CF1D3A1723;4478;US, Indiana, Noble—County Marriages, 1811–2007;{color:red}{color};{color:red}{color};11;4167;197;8865;0;READY_FOR_WORK;\\IN_PROGRESS: 7920\\NA_AUDIT: 393\\NA_BLOCKED: 945;\\IN_PROGRESS: 2558\\NA_AUDIT: 128\\NA_BLOCKED: 286
149;2020-09-04 14:00:03;19-0198;438C6C71-E283-4AEF-A6FA-DB9C01EC990E;4468;US, Indiana, Orange—County Marriages, 1811–2007;{color:red}{color};{color:red}{color};8;2641;125;5549;0;READY_FOR_WORK;\\IN_PROGRESS: 5027\\NA_AUDIT: 250\\NA_BLOCKED: 522;
150;2020-09-04 14:51:02;20-0506;AA2FE18D-2E76-463E-B08F-9465C4F50D87;4181;US, Indiana, Steuben County—Marriages, 1958–2018;{color:red}{color};{color:red}{color};80;18148;863;36702;0;READY_FOR_WORK;\\IN_PROGRESS: 34372\\NA_AUDIT: 1720\\NA_BLOCKED: 2498;
151;2020-09-04 15:13:52;20-0843;3D844803-67DB-46D8-AF8F-2118A965D963;4381;US, Iowa, Poweshiek County—School Records, 1895–1942 \[Part B\];{color:red}{color};{color:red}{color};4;639;31;2522;0;READY_FOR_WORK;\\IN_PROGRESS: 1214\\NA_AUDIT: 62\\NA_BLOCKED: 1308;
152;2020-09-04 14:58:02;20-0620;02724B2F-29BF-4988-8AA8-90C95556583E;4178;US, Kansas, Riley County, Sunset Cemetery—Burial Index Cards, 1856–1998;{color:red}{color};{color:red}{color};6;4691;223;13735;93;READY_FOR_WORK;ACCEPTED: 93\\IN_PROGRESS: 13306\\NA_AUDIT: 669\\NA_BLOCKED: 336;
